date,type,likes_count_fb,comments_count_fb,shares_count_fb,sentiment,valence,post_link
28/12/2016,link,274,200,132,positive,1,https://www.facebook.com/77249349077/posts/10154964022954078
28/12/2016,photo,182,322,84,neutral,0,https://www.facebook.com/77249349077/posts/10154946285109078
28/12/2016,video,313,421,176,positive,1,https://www.facebook.com/77249349077/posts/10154964025194078
29/12/2016,link,1116,432,407,negative,-1,https://www.facebook.com/77249349077/posts/10154946231844078
29/12/2016,link,393,320,135,negative,-1,https://www.facebook.com/77249349077/posts/10154946241039078
30/12/2016,link,1349,691,176,neutral,0,https://www.facebook.com/77249349077/posts/10154971765009078
30/12/2016,link,966,408,221,positive,2,https://www.facebook.com/77249349077/posts/10154946253884078
31/12/2016,video,969,346,0,neutral,0,https://www.facebook.com/77249349077/posts/10154974354954078
31/12/2016,link,246,175,52,positive,1,https://www.facebook.com/77249349077/posts/10154974753214078
31/12/2016,link,504,336,73,negative,-1,https://www.facebook.com/77249349077/posts/10154946225369078
01/01/2017,video,2089,772,0,neutral,0,https://www.facebook.com/77249349077/posts/10154979316794078
02/01/2017,photo,902,237,155,neutral,0,https://www.facebook.com/77249349077/posts/10154946188449078
02/01/2017,link,385,227,86,neutral,0,https://www.facebook.com/77249349077/posts/10154946208889078
03/01/2017,link,2287,607,0,neutral,0,https://www.facebook.com/77249349077/posts/10154984042744078
03/01/2017,link,397,180,109,positive,2,https://www.facebook.com/77249349077/posts/10154946263329078
04/01/2017,link,650,163,92,positive,3,https://www.facebook.com/77249349077/posts/10154986596774078
04/01/2017,photo,1661,940,347,neutral,0,https://www.facebook.com/77249349077/posts/10154986677829078
04/01/2017,photo,328,504,166,neutral,0,https://www.facebook.com/77249349077/posts/10154946274644078
04/01/2017,video,3691,906,0,neutral,0,https://www.facebook.com/77249349077/posts/10154987931924078
05/01/2017,link,140,323,50,positive,1,https://www.facebook.com/77249349077/posts/10154946336684078
06/01/2017,link,84,232,16,neutral,0,https://www.facebook.com/77249349077/posts/10154946342464078
07/01/2017,link,429,636,48,neutral,0,https://www.facebook.com/77249349077/posts/10154995327864078
07/01/2017,link,787,639,77,positive,2,https://www.facebook.com/77249349077/posts/10154995763199078
08/01/2017,link,1853,1161,326,negative,-1,https://www.facebook.com/77249349077/posts/10154997807719078
08/01/2017,video,1572,763,0,neutral,0,https://www.facebook.com/77249349077/posts/10154998001189078
09/01/2017,link,229,244,51,neutral,0,https://www.facebook.com/77249349077/posts/10155001400194078
09/01/2017,photo,548,306,167,neutral,0,https://www.facebook.com/77249349077/posts/10155001551869078
09/01/2017,link,137,131,78,positive,1,https://www.facebook.com/77249349077/posts/10155001778564078
10/01/2017,link,500,270,99,neutral,0,https://www.facebook.com/77249349077/posts/10155003819279078
10/01/2017,link,1521,548,193,positive,2,https://www.facebook.com/77249349077/posts/10155004050394078
10/01/2017,link,247,99,0,neutral,0,https://www.facebook.com/77249349077/posts/10155004232819078
10/01/2017,photo,172,449,76,neutral,0,https://www.facebook.com/77249349077/posts/10155004022429078
10/01/2017,link,228,306,57,negative,-1,https://www.facebook.com/77249349077/posts/10155004573129078
11/01/2017,photo,122,222,27,neutral,0,https://www.facebook.com/77249349077/posts/10155004063159078
11/01/2017,link,426,598,707,negative,-1,https://www.facebook.com/77249349077/posts/10155007170589078
11/01/2017,photo,458,452,103,neutral,0,https://www.facebook.com/77249349077/posts/10155007317619078
12/01/2017,video,228,213,0,neutral,0,https://www.facebook.com/77249349077/posts/10155012054704078
12/01/2017,link,121,43,36,positive,2,https://www.facebook.com/77249349077/posts/10155012203284078
12/01/2017,link,255,92,0,neutral,0,https://www.facebook.com/77249349077/posts/10155012728589078
12/01/2017,photo,782,218,237,positive,1,https://www.facebook.com/77249349077/posts/10155012888539078
12/01/2017,link,169,86,18,neutral,0,https://www.facebook.com/77249349077/posts/10155012927119078
12/01/2017,photo,618,354,308,negative,-2,https://www.facebook.com/77249349077/posts/10155012963334078
12/01/2017,link,432,154,102,positive,1,https://www.facebook.com/77249349077/posts/10155012381194078
13/01/2017,video,1575,442,0,neutral,0,https://www.facebook.com/77249349077/posts/10155015743099078
13/01/2017,link,357,158,90,positive,2,https://www.facebook.com/77249349077/posts/10155015883549078
13/01/2017,link,1092,477,156,positive,1,https://www.facebook.com/77249349077/posts/10155016656924078
13/01/2017,photo,830,445,403,positive,1,https://www.facebook.com/77249349077/posts/10155017161194078
14/01/2017,link,800,267,198,neutral,0,https://www.facebook.com/77249349077/posts/10155017137334078
14/01/2017,link,518,228,113,positive,2,https://www.facebook.com/77249349077/posts/10155015998689078
15/01/2017,video,445,542,272,positive,1,https://www.facebook.com/77249349077/posts/10155021907899078
15/01/2017,photo,349,719,153,positive,1,https://www.facebook.com/77249349077/posts/10155021914289078
15/01/2017,link,143,254,125,negative,-1,https://www.facebook.com/77249349077/posts/10155020129219078
16/01/2017,photo,637,710,201,negative,-3,https://www.facebook.com/77249349077/posts/10155025581749078
16/01/2017,link,1793,389,435,positive,1,https://www.facebook.com/77249349077/posts/10155025653774078
17/01/2017,photo,603,561,161,positive,3,https://www.facebook.com/77249349077/posts/10155025819559078
17/01/2017,photo,526,342,146,negative,-1,https://www.facebook.com/77249349077/posts/10155028014839078
17/01/2017,photo,1263,723,581,neutral,0,https://www.facebook.com/77249349077/posts/10155028545909078
17/01/2017,video,324,358,282,negative,-1,https://www.facebook.com/77249349077/posts/10155028615684078
17/01/2017,link,2439,771,541,positive,1,https://www.facebook.com/77249349077/posts/10155028984279078
17/01/2017,video,1308,598,0,neutral,0,https://www.facebook.com/77249349077/posts/10155029097414078
17/01/2017,link,293,323,62,neutral,0,https://www.facebook.com/77249349077/posts/10155029226724078
18/01/2017,video,1186,558,269,negative,-1,https://www.facebook.com/77249349077/posts/10155031432804078
18/01/2017,video,1042,740,741,negative,-1,https://www.facebook.com/77249349077/posts/10155031629389078
18/01/2017,photo,642,352,114,negative,-1,https://www.facebook.com/77249349077/posts/10155031747064078
18/01/2017,photo,346,147,53,negative,-1,https://www.facebook.com/77249349077/posts/10155032005644078
18/01/2017,link,362,224,69,positive,2,https://www.facebook.com/77249349077/posts/10155032110244078
19/01/2017,video,157,94,0,neutral,0,https://www.facebook.com/77249349077/posts/10155034552894078
19/01/2017,link,766,452,124,negative,-3,https://www.facebook.com/77249349077/posts/10155034846384078
19/01/2017,link,313,155,34,negative,-1,https://www.facebook.com/77249349077/posts/10155035242894078
19/01/2017,video,1942,827,0,positive,1,https://www.facebook.com/77249349077/posts/10155035341874078
19/01/2017,link,88,62,27,neutral,0,https://www.facebook.com/77249349077/posts/10155035166339078
19/01/2017,photo,320,287,35,positive,1,https://www.facebook.com/77249349077/posts/10155035658004078
20/01/2017,photo,346,522,94,negative,-1,https://www.facebook.com/77249349077/posts/10155037150634078
20/01/2017,link,314,138,51,neutral,0,https://www.facebook.com/77249349077/posts/10155037399614078
20/01/2017,photo,1459,689,281,neutral,0,https://www.facebook.com/77249349077/posts/10155037722494078
20/01/2017,link,327,268,45,negative,-1,https://www.facebook.com/77249349077/posts/10155038051169078
21/01/2017,link,284,263,87,neutral,0,https://www.facebook.com/77249349077/posts/10155038210964078
21/01/2017,photo,388,611,187,neutral,0,https://www.facebook.com/77249349077/posts/10155041052489078
21/01/2017,link,262,220,79,positive,1,https://www.facebook.com/77249349077/posts/10155038176134078
22/01/2017,link,1597,1025,688,negative,-3,https://www.facebook.com/77249349077/posts/10155046617229078
23/01/2017,photo,1041,365,407,positive,1,https://www.facebook.com/77249349077/posts/10155051509399078
23/01/2017,video,838,374,452,neutral,0,https://www.facebook.com/77249349077/posts/10155051571999078
23/01/2017,photo,263,293,121,negative,-1,https://www.facebook.com/77249349077/posts/10155051343094078
23/01/2017,link,882,483,1,neutral,0,https://www.facebook.com/77249349077/posts/10155052530674078
24/01/2017,video,864,423,0,neutral,0,https://www.facebook.com/77249349077/posts/10155056239999078
24/01/2017,video,1346,543,0,neutral,0,https://www.facebook.com/77249349077/posts/10155056811004078
24/01/2017,link,233,358,96,positive,1,https://www.facebook.com/77249349077/posts/10155056854654078
24/01/2017,photo,392,141,59,positive,1,https://www.facebook.com/77249349077/posts/10155057015899078
24/01/2017,photo,267,246,59,neutral,0,https://www.facebook.com/77249349077/posts/10155057356549078
25/01/2017,video,1063,122,0,neutral,0,https://www.facebook.com/77249349077/posts/10155060727564078
25/01/2017,photo,864,311,372,neutral,0,https://www.facebook.com/77249349077/posts/10155060790239078
25/01/2017,photo,360,363,86,neutral,0,https://www.facebook.com/77249349077/posts/10155060933634078
25/01/2017,photo,503,192,252,negative,-1,https://www.facebook.com/77249349077/posts/10155061003564078
25/01/2017,video,588,528,193,negative,-2,https://www.facebook.com/77249349077/posts/10155061528964078
25/01/2017,link,521,228,133,positive,1,https://www.facebook.com/77249349077/posts/10155061897104078
25/01/2017,photo,321,494,54,negative,-1,https://www.facebook.com/77249349077/posts/10155061862669078
26/01/2017,video,941,325,0,neutral,0,https://www.facebook.com/77249349077/posts/10155064079474078
26/01/2017,photo,444,173,127,positive,1,https://www.facebook.com/77249349077/posts/10155064142804078
26/01/2017,photo,151,284,42,positive,1,https://www.facebook.com/77249349077/posts/10155064660109078
26/01/2017,photo,298,643,196,neutral,0,https://www.facebook.com/77249349077/posts/10155065048679078
27/01/2017,link,155,128,20,neutral,0,https://www.facebook.com/77249349077/posts/10155066918324078
27/01/2017,link,355,228,55,positive,3,https://www.facebook.com/77249349077/posts/10155067215089078
27/01/2017,link,1415,538,206,positive,1,https://www.facebook.com/77249349077/posts/10155067235614078
27/01/2017,photo,1132,288,0,neutral,0,https://www.facebook.com/77249349077/posts/10155067551399078
27/01/2017,link,360,236,83,positive,1,https://www.facebook.com/77249349077/posts/10155067618759078
27/01/2017,link,333,197,71,negative,-1,https://www.facebook.com/77249349077/posts/10155067960549078
27/01/2017,link,334,439,50,neutral,0,https://www.facebook.com/77249349077/posts/10155067865204078
28/01/2017,link,388,280,77,positive,1,https://www.facebook.com/77249349077/posts/10155067955269078
28/01/2017,link,130,147,67,positive,1,https://www.facebook.com/77249349077/posts/10155067900949078
29/01/2017,link,220,90,47,positive,2,https://www.facebook.com/77249349077/posts/10155067642319078
29/01/2017,link,230,105,30,positive,2,https://www.facebook.com/77249349077/posts/10155067994089078
30/01/2017,link,1766,501,0,neutral,0,https://www.facebook.com/77249349077/posts/10155075911584078
30/01/2017,photo,642,253,181,neutral,0,https://www.facebook.com/77249349077/posts/10155076697834078
30/01/2017,link,467,282,136,neutral,0,https://www.facebook.com/77249349077/posts/10155076791944078
31/01/2017,link,176,74,35,positive,1,https://www.facebook.com/77249349077/posts/10155080009129078
31/01/2017,video,645,450,210,negative,-1,https://www.facebook.com/77249349077/posts/10155080456429078
31/01/2017,video,3012,845,0,neutral,0,https://www.facebook.com/77249349077/posts/10155080859244078
01/02/2017,link,317,56,63,positive,2,https://www.facebook.com/77249349077/posts/10155082888589078
01/02/2017,photo,1103,534,210,positive,1,https://www.facebook.com/77249349077/posts/10155082896779078
01/02/2017,photo,228,123,57,negative,-1,https://www.facebook.com/77249349077/posts/10155082963359078
01/02/2017,video,635,324,118,positive,2,https://www.facebook.com/77249349077/posts/10155083075359078
01/02/2017,video,646,1164,407,positive,3,https://www.facebook.com/77249349077/posts/10155083141044078
01/02/2017,video,2477,466,0,neutral,0,https://www.facebook.com/77249349077/posts/10155083761594078
01/02/2017,photo,1025,910,1336,neutral,0,https://www.facebook.com/77249349077/posts/10155084173644078
02/02/2017,link,315,148,84,neutral,0,https://www.facebook.com/77249349077/posts/10155086044779078
02/02/2017,link,175,138,30,neutral,0,https://www.facebook.com/77249349077/posts/10155086890449078
02/02/2017,link,318,227,125,positive,1,https://www.facebook.com/77249349077/posts/10155087091834078
02/02/2017,video,1642,579,571,positive,3,https://www.facebook.com/77249349077/posts/10155087051319078
03/02/2017,link,508,169,116,positive,1,https://www.facebook.com/77249349077/posts/10155089179119078
03/02/2017,video,2011,343,0,neutral,0,https://www.facebook.com/77249349077/posts/10155089730779078
03/02/2017,photo,974,508,612,positive,3,https://www.facebook.com/77249349077/posts/10155089829974078
04/02/2017,link,603,316,123,neutral,0,https://www.facebook.com/77249349077/posts/10155089994314078
04/02/2017,link,585,249,159,positive,3,https://www.facebook.com/77249349077/posts/10155089983419078
04/02/2017,link,585,537,0,neutral,0,https://www.facebook.com/77249349077/posts/10155092445574078
05/02/2017,link,403,248,80,positive,1,https://www.facebook.com/77249349077/posts/10155089980849078
06/02/2017,link,654,193,0,neutral,0,https://www.facebook.com/77249349077/posts/10155098512669078
06/02/2017,link,175,191,42,negative,-1,https://www.facebook.com/77249349077/posts/10155098806009078
06/02/2017,video,838,354,382,neutral,0,https://www.facebook.com/77249349077/posts/10155098910639078
06/02/2017,link,227,148,56,positive,1,https://www.facebook.com/77249349077/posts/10155098693909078
07/02/2017,video,440,273,190,neutral,0,https://www.facebook.com/77249349077/posts/10155101208239078
07/02/2017,photo,732,410,116,positive,1,https://www.facebook.com/77249349077/posts/10155101347604078
07/02/2017,photo,926,307,395,positive,1,https://www.facebook.com/77249349077/posts/10155101252064078
07/02/2017,photo,1723,867,741,neutral,0,https://www.facebook.com/77249349077/posts/10155102263789078
07/02/2017,photo,125,200,64,neutral,0,https://www.facebook.com/77249349077/posts/10155102331899078
08/02/2017,photo,1659,836,450,negative,-1,https://www.facebook.com/77249349077/posts/10155104669884078
08/02/2017,link,275,70,48,neutral,0,https://www.facebook.com/77249349077/posts/10155104824124078
08/02/2017,video,575,454,209,negative,-2,https://www.facebook.com/77249349077/posts/10155104946974078
08/02/2017,video,243,254,70,positive,1,https://www.facebook.com/77249349077/posts/10155105513379078
08/02/2017,video,1357,848,1047,negative,-1,https://www.facebook.com/77249349077/posts/10155106063494078
08/02/2017,photo,771,586,322,neutral,0,https://www.facebook.com/77249349077/posts/10155106090599078
08/02/2017,video,1729,1147,2,neutral,0,https://www.facebook.com/77249349077/posts/10155106477919078
09/02/2017,video,214,282,0,neutral,0,https://www.facebook.com/77249349077/posts/10155107789344078
09/02/2017,link,442,558,153,neutral,0,https://www.facebook.com/77249349077/posts/10155109034049078
09/02/2017,link,274,252,38,neutral,0,https://www.facebook.com/77249349077/posts/10155109035429078
10/02/2017,photo,926,388,314,positive,1,https://www.facebook.com/77249349077/posts/10155110549814078
10/02/2017,photo,437,422,126,negative,-2,https://www.facebook.com/77249349077/posts/10155110886014078
10/02/2017,link,229,422,33,neutral,0,https://www.facebook.com/77249349077/posts/10155111919629078
12/02/2017,photo,768,341,370,positive,1,https://www.facebook.com/77249349077/posts/10155111515724078
12/02/2017,link,180,440,69,neutral,0,https://www.facebook.com/77249349077/posts/10155111297124078
13/02/2017,link,340,170,69,positive,2,https://www.facebook.com/77249349077/posts/10155120340004078
13/02/2017,photo,444,460,281,neutral,0,https://www.facebook.com/77249349077/posts/10155120573219078
13/02/2017,photo,421,498,150,positive,1,https://www.facebook.com/77249349077/posts/10155120734144078
14/02/2017,link,2202,848,507,positive,2,https://www.facebook.com/77249349077/posts/10155122723189078
14/02/2017,photo,340,420,106,positive,1,https://www.facebook.com/77249349077/posts/10155123572829078
15/02/2017,link,324,179,84,positive,1,https://www.facebook.com/77249349077/posts/10155126101239078
15/02/2017,photo,861,528,298,neutral,0,https://www.facebook.com/77249349077/posts/10155126707239078
16/02/2017,link,497,159,76,negative,-1,https://www.facebook.com/77249349077/posts/10155130170859078
16/02/2017,link,571,82,95,neutral,0,https://www.facebook.com/77249349077/posts/10155130322929078
16/02/2017,photo,913,500,317,positive,1,https://www.facebook.com/77249349077/posts/10155129949729078
17/02/2017,link,828,412,149,positive,1,https://www.facebook.com/77249349077/posts/10155134070799078
17/02/2017,video,1735,623,629,positive,1,https://www.facebook.com/77249349077/posts/10155134076859078
17/02/2017,photo,244,130,117,positive,1,https://www.facebook.com/77249349077/posts/10155134242159078
17/02/2017,photo,648,314,202,positive,2,https://www.facebook.com/77249349077/posts/10155134477559078
17/02/2017,video,521,392,140,negative,-1,https://www.facebook.com/77249349077/posts/10155135318814078
18/02/2017,photo,544,195,173,neutral,0,https://www.facebook.com/77249349077/posts/10155123382984078
18/02/2017,photo,1072,361,312,positive,1,https://www.facebook.com/77249349077/posts/10155134868569078
19/02/2017,link,615,468,84,neutral,0,https://www.facebook.com/77249349077/posts/10155141022944078
19/02/2017,photo,668,570,228,neutral,0,https://www.facebook.com/77249349077/posts/10155135027789078
19/02/2017,link,611,163,127,positive,1,https://www.facebook.com/77249349077/posts/10155135102914078
20/02/2017,link,1061,411,0,neutral,0,https://www.facebook.com/77249349077/posts/10155143860664078
20/02/2017,link,853,271,278,positive,1,https://www.facebook.com/77249349077/posts/10155143978354078
20/02/2017,link,328,262,86,neutral,0,https://www.facebook.com/77249349077/posts/10155144571569078
20/02/2017,video,728,250,292,negative,-1,https://www.facebook.com/77249349077/posts/10155144645149078
21/02/2017,photo,286,214,79,positive,1,https://www.facebook.com/77249349077/posts/10155146628974078
21/02/2017,photo,217,117,99,positive,1,https://www.facebook.com/77249349077/posts/10155147296664078
21/02/2017,video,457,494,233,negative,-1,https://www.facebook.com/77249349077/posts/10155147469209078
21/02/2017,link,1268,149,140,neutral,0,https://www.facebook.com/77249349077/posts/10155147519384078
21/02/2017,photo,842,621,365,positive,3,https://www.facebook.com/77249349077/posts/10155146641534078
22/02/2017,video,298,132,34,neutral,0,https://www.facebook.com/77249349077/posts/10155149758994078
22/02/2017,link,354,155,75,positive,1,https://www.facebook.com/77249349077/posts/10155149430544078
22/02/2017,photo,443,341,186,positive,1,https://www.facebook.com/77249349077/posts/10155149847839078
22/02/2017,video,1271,489,692,positive,1,https://www.facebook.com/77249349077/posts/10155150228644078
22/02/2017,link,279,107,96,positive,1,https://www.facebook.com/77249349077/posts/10155149576039078
23/02/2017,photo,188,173,110,negative,-1,https://www.facebook.com/77249349077/posts/10155152251039078
23/02/2017,video,148,191,0,neutral,0,https://www.facebook.com/77249349077/posts/10155152272034078
23/02/2017,video,228,369,91,neutral,0,https://www.facebook.com/77249349077/posts/10155152352119078
23/02/2017,link,238,423,44,positive,2,https://www.facebook.com/77249349077/posts/10155153041399078
24/02/2017,link,350,253,115,negative,-1,https://www.facebook.com/77249349077/posts/10155154962719078
24/02/2017,video,419,135,180,positive,1,https://www.facebook.com/77249349077/posts/10155155236249078
24/02/2017,link,321,364,71,neutral,0,https://www.facebook.com/77249349077/posts/10155155063994078
25/02/2017,link,343,110,126,neutral,0,https://www.facebook.com/77249349077/posts/10155155481949078
25/02/2017,photo,339,321,107,positive,3,https://www.facebook.com/77249349077/posts/10155155560594078
26/02/2017,link,334,394,44,positive,1,https://www.facebook.com/77249349077/posts/10155152654899078
26/02/2017,video,756,286,207,positive,1,https://www.facebook.com/77249349077/posts/10155155494949078
27/02/2017,link,1550,1047,500,negative,-1,https://www.facebook.com/77249349077/posts/10155163760539078
27/02/2017,link,1039,304,259,negative,-1,https://www.facebook.com/77249349077/posts/10155164139019078
27/02/2017,photo,860,304,286,positive,2,https://www.facebook.com/77249349077/posts/10155164401979078
28/02/2017,link,1274,754,325,negative,-1,https://www.facebook.com/77249349077/posts/10155166188749078
28/02/2017,link,594,432,155,positive,2,https://www.facebook.com/77249349077/posts/10155166574589078
28/02/2017,link,590,410,273,positive,1,https://www.facebook.com/77249349077/posts/10155167309034078
01/03/2017,video,338,342,273,positive,1,https://www.facebook.com/77249349077/posts/10155169238204078
01/03/2017,video,589,333,0,neutral,0,https://www.facebook.com/77249349077/posts/10155169395664078
01/03/2017,link,446,162,84,positive,1,https://www.facebook.com/77249349077/posts/10155169909364078
02/03/2017,video,658,496,345,positive,1,https://www.facebook.com/77249349077/posts/10155172430679078
02/03/2017,link,222,163,32,neutral,0,https://www.facebook.com/77249349077/posts/10155172667199078
02/03/2017,photo,145,266,182,negative,-1,https://www.facebook.com/77249349077/posts/10155172891804078
02/03/2017,link,143,230,55,neutral,0,https://www.facebook.com/77249349077/posts/10155172959659078
03/03/2017,photo,461,442,185,neutral,0,https://www.facebook.com/77249349077/posts/10155175340669078
03/03/2017,photo,659,361,423,neutral,0,https://www.facebook.com/77249349077/posts/10155175429574078
03/03/2017,photo,595,146,170,positive,1,https://www.facebook.com/77249349077/posts/10155175907079078
03/03/2017,link,220,157,59,neutral,0,https://www.facebook.com/77249349077/posts/10155176261114078
04/03/2017,link,726,259,127,neutral,0,https://www.facebook.com/77249349077/posts/10155178344594078
04/03/2017,link,283,192,91,neutral,0,https://www.facebook.com/77249349077/posts/10155178375019078
04/03/2017,photo,381,477,624,neutral,0,https://www.facebook.com/77249349077/posts/10155175780124078
04/03/2017,link,464,652,223,neutral,0,https://www.facebook.com/77249349077/posts/10155179432834078
05/03/2017,link,548,267,280,neutral,0,https://www.facebook.com/77249349077/posts/10155182171019078
05/03/2017,link,644,108,162,positive,2,https://www.facebook.com/77249349077/posts/10155182178269078
05/03/2017,link,422,205,152,positive,2,https://www.facebook.com/77249349077/posts/10155176173134078
05/03/2017,video,221,112,82,neutral,0,https://www.facebook.com/77249349077/posts/10155182485364078
06/03/2017,link,637,431,0,neutral,0,https://www.facebook.com/77249349077/posts/10155184513904078
06/03/2017,video,248,62,0,neutral,0,https://www.facebook.com/77249349077/posts/10155184789139078
06/03/2017,link,337,93,83,positive,2,https://www.facebook.com/77249349077/posts/10155185515474078
06/03/2017,photo,186,63,29,neutral,0,https://www.facebook.com/77249349077/posts/10155185478914078
07/03/2017,link,520,215,0,neutral,0,https://www.facebook.com/77249349077/posts/10155188171584078
07/03/2017,photo,564,194,227,neutral,0,https://www.facebook.com/77249349077/posts/10155188641244078
07/03/2017,photo,450,138,130,positive,1,https://www.facebook.com/77249349077/posts/10155188678909078
07/03/2017,video,371,195,130,negative,-1,https://www.facebook.com/77249349077/posts/10155189182519078
08/03/2017,photo,144,133,153,negative,-1,https://www.facebook.com/77249349077/posts/10155191405949078
08/03/2017,link,193,47,36,neutral,0,https://www.facebook.com/77249349077/posts/10155191794149078
08/03/2017,video,341,230,72,negative,-1,https://www.facebook.com/77249349077/posts/10155191977519078
08/03/2017,video,493,149,218,negative,-2,https://www.facebook.com/77249349077/posts/10155192283969078
08/03/2017,video,197,137,0,neutral,0,https://www.facebook.com/77249349077/posts/10155192421549078
08/03/2017,video,321,127,81,neutral,0,https://www.facebook.com/77249349077/posts/10155192459764078
08/03/2017,photo,291,404,203,neutral,0,https://www.facebook.com/77249349077/posts/10155192614194078
08/03/2017,video,143,112,16,neutral,0,https://www.facebook.com/77249349077/posts/10155192877169078
09/03/2017,link,2220,734,356,neutral,0,https://www.facebook.com/77249349077/posts/10155195470554078
09/03/2017,photo,2081,716,459,neutral,0,https://www.facebook.com/77249349077/posts/10155195696989078
09/03/2017,video,121,103,0,neutral,0,https://www.facebook.com/77249349077/posts/10155195705599078
09/03/2017,video,788,409,172,negative,-2,https://www.facebook.com/77249349077/posts/10155196009839078
09/03/2017,photo,806,207,288,positive,2,https://www.facebook.com/77249349077/posts/10155196240379078
09/03/2017,link,437,301,39,neutral,0,https://www.facebook.com/77249349077/posts/10155197215934078
09/03/2017,link,250,296,124,neutral,0,https://www.facebook.com/77249349077/posts/10155196965714078
09/03/2017,photo,251,81,61,positive,3,https://www.facebook.com/77249349077/posts/10155196555869078
10/03/2017,photo,342,126,89,neutral,0,https://www.facebook.com/77249349077/posts/10155199455904078
10/03/2017,video,3708,1076,0,neutral,0,https://www.facebook.com/77249349077/posts/10155200253384078
10/03/2017,link,108,186,38,neutral,0,https://www.facebook.com/77249349077/posts/10155200509639078
11/03/2017,link,903,337,265,neutral,0,https://www.facebook.com/77249349077/posts/10155200542809078
11/03/2017,video,338,345,271,neutral,0,https://www.facebook.com/77249349077/posts/10155200534384078
12/03/2017,link,563,451,113,positive,1,https://www.facebook.com/77249349077/posts/10155200401674078
13/03/2017,link,622,216,0,neutral,0,https://www.facebook.com/77249349077/posts/10155210262619078
13/03/2017,link,1193,334,0,neutral,0,https://www.facebook.com/77249349077/posts/10155210441089078
13/03/2017,video,417,1009,266,positive,1,https://www.facebook.com/77249349077/posts/10155210580349078
13/03/2017,video,5417,773,0,neutral,0,https://www.facebook.com/77249349077/posts/10155210764974078
13/03/2017,photo,3958,622,1083,neutral,0,https://www.facebook.com/77249349077/posts/10155210770084078
13/03/2017,link,3186,482,0,neutral,0,https://www.facebook.com/77249349077/posts/10155210778264078
13/03/2017,link,5845,2623,941,neutral,0,https://www.facebook.com/77249349077/posts/10155211002474078
13/03/2017,photo,1686,571,272,positive,1,https://www.facebook.com/77249349077/posts/10155211238919078
13/03/2017,link,626,419,105,positive,2,https://www.facebook.com/77249349077/posts/10155211375414078
13/03/2017,link,438,299,84,negative,-1,https://www.facebook.com/77249349077/posts/10155211720094078
14/03/2017,link,1004,317,95,neutral,0,https://www.facebook.com/77249349077/posts/10155213568534078
14/03/2017,link,1106,287,212,neutral,0,https://www.facebook.com/77249349077/posts/10155199410359078
14/03/2017,video,1210,210,0,neutral,0,https://www.facebook.com/77249349077/posts/10155213810484078
14/03/2017,video,374,201,147,neutral,0,https://www.facebook.com/77249349077/posts/10155214072304078
14/03/2017,photo,4774,2950,754,positive,1,https://www.facebook.com/77249349077/posts/10155214352399078
14/03/2017,link,280,334,77,negative,-1,https://www.facebook.com/77249349077/posts/10155214661594078
14/03/2017,photo,433,143,78,neutral,0,https://www.facebook.com/77249349077/posts/10155214612224078
15/03/2017,photo,1698,453,268,positive,3,https://www.facebook.com/77249349077/posts/10155216455779078
15/03/2017,video,1118,472,213,neutral,0,https://www.facebook.com/77249349077/posts/10155216851999078
15/03/2017,photo,494,187,141,neutral,0,https://www.facebook.com/77249349077/posts/10155216813269078
15/03/2017,link,497,178,68,positive,1,https://www.facebook.com/77249349077/posts/10155217509039078
15/03/2017,video,5286,836,2108,negative,-2,https://www.facebook.com/77249349077/posts/10155217665504078
15/03/2017,video,1909,595,0,neutral,0,https://www.facebook.com/77249349077/posts/10155217787639078
15/03/2017,video,580,290,1,negative,-1,https://www.facebook.com/77249349077/posts/10155218114484078
16/03/2017,photo,1530,362,212,positive,1,https://www.facebook.com/77249349077/posts/10155219927409078
16/03/2017,link,1137,419,0,neutral,0,https://www.facebook.com/77249349077/posts/10155220111439078
16/03/2017,photo,2062,818,476,negative,-1,https://www.facebook.com/77249349077/posts/10155220189519078
16/03/2017,link,410,410,57,neutral,0,https://www.facebook.com/77249349077/posts/10155220838849078
17/03/2017,video,920,426,607,negative,-1,https://www.facebook.com/77249349077/posts/10155221578109078
17/03/2017,link,463,159,53,neutral,0,https://www.facebook.com/77249349077/posts/10155222550634078
17/03/2017,photo,74,107,10,neutral,0,https://www.facebook.com/77249349077/posts/10155220794584078
17/03/2017,video,2036,5070,846,neutral,0,https://www.facebook.com/77249349077/posts/10155222691569078
17/03/2017,photo,669,360,115,positive,1,https://www.facebook.com/77249349077/posts/10155222745464078
17/03/2017,link,177,140,17,positive,1,https://www.facebook.com/77249349077/posts/10155222708704078
17/03/2017,video,1082,674,271,positive,2,https://www.facebook.com/77249349077/posts/10155222912469078
17/03/2017,video,876,1831,190,neutral,0,https://www.facebook.com/77249349077/posts/10155223157019078
17/03/2017,video,370,65,90,positive,1,https://www.facebook.com/77249349077/posts/10155223390809078
17/03/2017,video,1009,1460,233,neutral,0,https://www.facebook.com/77249349077/posts/10155223435434078
17/03/2017,photo,1688,490,150,neutral,0,https://www.facebook.com/77249349077/posts/10155223586734078
17/03/2017,video,2439,973,1268,negative,-2,https://www.facebook.com/77249349077/posts/10155223739249078
17/03/2017,video,673,345,91,positive,2,https://www.facebook.com/77249349077/posts/10155223814994078
18/03/2017,video,330,200,37,neutral,0,https://www.facebook.com/77249349077/posts/10155225854284078
